id_order,lat,long,flag_trip,zone
ORD000320,56.04177244230788,37.633304738835086,1,Other
ORD000321,55.87689907897062,37.4540675437524,1,Other
ORD000322,55.81477461443058,37.664916485627394,1,Other
ORD000323,55.97330588767818,37.458618328524224,1,Other
ORD000324,55.736725928476254,37.3890275465311,1,Other
ORD000325,55.90724484567952,37.38076461299016,1,Other
ORD000326,55.80251323763705,37.89342818458873,1,Other
ORD000329,55.65298639877661,37.84933345546145,1,Other
ORD000337,55.73179447712064,37.58265185636197,1,Other
ORD000339,55.7015691912356,37.87746807132299,1,Other
ORD000340,55.4825558777703,37.532037193697946,1,Other
ORD000342,55.59822903563536,37.807248358955846,1,Other
ORD000343,55.98692800990521,37.43691744230235,1,Other
ORD000345,55.55657558607162,37.7333911717747,1,Other
ORD000346,55.90731341923174,37.48804988194847,1,Other
ORD000347,55.666547398048536,37.39895283494071,1,Other
ORD000349,55.75732628732224,37.44743324679316,1,Other
ORD000352,55.82163407867521,37.85415136152261,1,Other
ORD000353,55.78675174571889,37.78982283833994,1,Other
ORD000354,55.65614044267276,37.53395206252593,1,Other
ORD000355,55.53370452927764,37.678226651636166,1,Other
ORD000357,55.767988531215146,37.460854901314015,1,Other
ORD000358,55.73733474665866,37.39485590572386,1,Other
ORD000360,55.89579638636016,37.48159522841296,1,Other
ORD000362,55.74508954444647,37.39280136772575,1,Other
ORD000365,55.80005121968259,37.65851784230249,1,Other
ORD000366,55.53932244811202,37.46641277384787,1,Other
ORD000367,55.492012907066936,37.58295453243461,1,Other
ORD000369,55.99543032996211,37.55399970433389,1,Other
ORD000373,55.8713829490932,37.78454488946549,1,Other
ORD000374,55.62085745448066,37.47320710452527,1,Other
ORD000375,55.69425925903236,37.85801106438142,1,Other
ORD000377,55.78634990245462,37.60892013369732,1,Other
ORD000378,55.90038803499075,37.51709546605122,1,Other
ORD000379,55.84082018396416,37.35372046775637,1,Other
ORD000380,55.92404053647368,37.79247902314425,1,Other
ORD000381,55.64461991847468,37.74422113230937,1,Other
ORD000382,55.653890482363394,37.798436157513,1,Other
ORD000383,55.7312903665503,37.38109039493539,1,Other
ORD000384,55.73689318325536,37.9003216712369,1,Other
ORD000387,56.00919001342889,37.68307244939616,1,Other
ORD000388,55.48500530246379,37.5807148145406,1,Other
ORD000390,55.83063205769598,37.344819472149794,1,Other
ORD000391,55.85541726754651,37.3946427120696,1,Other
ORD000395,55.47198141189431,37.71109143446717,1,Other
ORD000396,55.727441964801926,37.44399034490216,1,Other
ORD000399,55.88878507417491,37.36621798988583,1,Other
ORD000400,55.85198584574032,37.34812425448605,1,Other
ORD000401,55.85024347179155,37.85161565458694,1,Other
ORD000402,55.62398422428326,37.538929968732255,1,Other
ORD000403,55.56135993916415,37.541593481597104,1,Other
ORD000404,55.846010502031056,37.58751508934462,1,Other
ORD000406,55.6308490750921,37.66770752143483,1,Other
ORD000407,55.60133944009562,37.80463300878007,1,Other
ORD000409,55.79948686314932,37.90844704281674,1,Other
ORD000413,55.674761919455726,37.36147319345285,1,Other
ORD000418,55.45864657704512,37.63448617663068,1,Other
ORD000419,55.56065192466137,37.77120811180495,1,Other
ORD000421,55.83459775432833,37.7960338052798,1,Other
ORD000422,55.73758775680125,37.761836430554254,1,Other
ORD000423,56.03217955954928,37.609590820468526,1,Other
ORD000424,56.00740783584912,37.71698512009291,1,Other
ORD000425,55.95797901794057,37.81013883753606,1,Other
ORD000426,55.67642295876244,37.64479476769874,1,Other
ORD000427,55.83106657299962,37.73926129522845,1,Other
ORD000428,55.60304683781551,37.36969985500195,1,Other
ORD000430,55.75841594893779,37.777202883077145,1,Other
ORD000431,55.65061616663355,37.58418349478629,1,Other
ORD000432,55.61377508614154,37.6337463935784,1,Other
ORD000433,56.04348303845339,37.632347425134896,1,Other
ORD000434,55.61738923171556,37.67503309122434,1,Other
ORD000435,55.74381352928093,37.34776502464687,1,Other
ORD000437,55.725275301332736,37.869164800181146,1,Other
ORD000438,55.62268326614716,37.85854490067664,1,Other
ORD000440,55.5003166343068,37.68147076402218,1,Other
ORD000446,55.60533432828289,37.67962491728355,1,Other
ORD000447,55.847469584743685,37.75223415706146,1,Other
ORD000448,55.7737328530846,37.871403784745134,1,Other
ORD000450,55.77499271908228,37.66725180702665,1,Other
ORD000452,55.878813743511,37.68286389705703,1,Other
ORD000453,55.51376709345586,37.52472664522324,1,Other
ORD000455,55.773321328363615,37.42122366384909,1,Other
ORD000459,55.789850022203154,37.5329669880554,1,Other
ORD000461,55.79113137999383,37.85709537124841,1,Other
ORD000463,55.57962146627329,37.49735515682619,1,Other
ORD000464,55.93866982694775,37.725571449591385,1,Other
ORD000465,55.99386427797986,37.73234290695727,1,Other
ORD000468,56.02986555870661,37.5262300154241,1,Other
ORD000470,55.74292658209943,37.57870931146475,1,Other
ORD000474,55.90209313882018,37.5395710182836,1,Other
ORD000476,55.76289684982103,37.734334433385285,1,Other
ORD000481,55.73190972282723,37.84194000761466,1,Other
ORD000487,55.81492959388705,37.61127197141875,1,Other
ORD000488,55.67657002168319,37.89376982535842,1,Other
ORD000490,55.89989320938265,37.7089726634384,1,Other
ORD000491,55.68796668616916,37.37068838883448,1,Other
ORD000492,55.76395976997853,37.54983621509663,1,Other
ORD000495,55.50089268208035,37.52088949904528,1,Other
ORD000498,55.77040614833843,37.34219179012918,1,Other
ORD000502,55.67942104488285,37.33042120228892,1,Other
ORD000503,55.70011067663858,37.47660075956276,1,Other
ORD000504,55.67128968333685,37.76985269041257,1,Other
ORD000505,55.81962312805874,37.58617743597346,1,Other
ORD000506,55.74572448239273,37.66930066121668,1,Other
ORD000510,55.76728169251232,37.52396827129018,1,Other
ORD000511,55.91776940735996,37.38875094738175,1,Other
ORD000512,55.81153333284258,37.764921997312,1,Other
ORD000513,55.54133390168256,37.55858712407869,1,Other
ORD000514,56.03620727611354,37.66895342381488,1,Other
ORD000516,55.93871691046786,37.81654355814101,1,Other
ORD000518,55.679336329672665,37.62331456677583,1,Other
ORD000519,55.59808478399365,37.40178968656054,1,Other
ORD000520,55.84594764884832,37.40502489707713,1,Other
ORD000521,55.8870276221118,37.879614356010094,1,Other
ORD000522,55.64855690241698,37.44622511626357,1,Other
ORD000523,55.98438352648117,37.60333578051685,1,Other
ORD000524,55.85248938471597,37.50856698649908,1,Other
ORD000528,55.5683918157444,37.672521319121806,1,Other
ORD000530,56.005297074110416,37.75087995005895,1,Other
ORD000532,55.677309760251774,37.39906487685555,1,Other
ORD000533,55.94108611391776,37.723001020936,1,Other
ORD000535,55.75914456819539,37.42454595269789,1,Other
ORD000536,55.94912849737693,37.68352262170133,1,Other
ORD000538,55.964009609772845,37.4989068751522,1,Other
ORD000540,55.628237416747176,37.3752672701098,1,Other
ORD000543,55.79867285318441,37.686738129752,1,Other
ORD000545,55.820341773781806,37.66626033845067,1,Other
ORD000546,55.667721021171936,37.34590052984676,1,Other
ORD000549,55.76640232718194,37.45610486735532,1,Other
ORD000550,55.90490435402101,37.48620297848072,1,Other
ORD000551,56.019569467864095,37.55826021990299,1,Other
ORD000553,55.73444411678719,37.5883725960588,1,gp
ORD000555,55.93421204822224,37.8257408293861,1,Other
ORD000556,55.4883362194248,37.725807713247455,1,Other
ORD000557,55.69374036944249,37.3946245649928,1,Other
ORD000560,55.58657112217982,37.81695752788934,1,Other
ORD000562,56.0044400481353,37.68669485641211,1,Other
ORD000563,55.75059545956027,37.33300005121683,1,Other
ORD000564,55.4740603428324,37.64499045916767,1,Other
ORD000565,55.97744552542445,37.66261209556641,1,Other
ORD000566,56.02880198853635,37.53380183656897,1,Other
ORD000568,55.700945899880345,37.64846416681596,1,Other
ORD000570,55.66343820308786,37.7312513673256,1,Other
ORD000572,55.89152095504723,37.50986920918344,1,Other
ORD000573,55.470843478206994,37.59083963411059,1,Other
ORD000575,55.75134078171335,37.47492912608551,1,Other
ORD000576,55.54083802818278,37.65807687798699,1,Other
ORD000578,55.67665386107103,37.90190077862061,1,Other
ORD000579,55.86582091691361,37.43112470274613,1,Other
ORD000582,55.76042029673263,37.67798182546747,1,Other
ORD000587,55.59774763947176,37.564889605984206,1,Other
ORD000593,55.99536870085259,37.62726882872172,1,Other
ORD000594,56.01894998768364,37.68881525333536,1,Other
ORD000596,55.55918078861429,37.64152915084605,1,Other
ORD000597,55.91408716708415,37.67826288022593,1,Other
ORD000598,55.70237343120362,37.553581847197286,1,Other
ORD000599,55.72071677070574,37.53131061747313,1,Other
ORD000601,55.75981219185605,37.516102625597725,1,Other
ORD000602,56.022152705449656,37.66596113497106,1,Other
ORD000603,55.79614250612073,37.35936096593596,1,Other
ORD000605,56.02872597711251,37.51288421826813,1,Other
ORD000608,55.54446832732182,37.663282675396495,1,Other
ORD000612,55.92826233104412,37.59021508646556,1,Other
ORD000616,55.61998227796119,37.51251652751908,1,Other
ORD000618,55.87600367145063,37.457985435284016,1,Other
ORD000622,55.48694576610958,37.74765527592979,1,Other
ORD000624,55.679181142797326,37.40039314961268,1,Other
ORD000626,55.87391159894642,37.432165691170326,1,Other
ORD000627,55.72277240129954,37.840655600455605,1,Other
ORD000628,55.62669353677436,37.69440611202345,1,Other
ORD000630,55.60419910028461,37.46231151681013,1,Other
ORD000631,55.8436986097339,37.489636525658376,1,Other
ORD000633,55.81555135718908,37.71061951514769,1,Other
ORD000635,55.72758898149184,37.32891080342582,1,Other
ORD000637,55.86450902200175,37.70362569708461,1,Other
ORD000639,55.60332618026072,37.36945311345008,1,Other
ORD000640,55.87284418765668,37.47148145017572,1,Other
ORD000641,55.946690650437205,37.4368354865064,1,Other
ORD000642,55.57798848902005,37.61021919809782,1,Other
ORD000643,55.78400898515152,37.51028339731978,1,Other
ORD000644,55.509985059858536,37.77261469708341,1,Other
ORD000648,55.94558731552048,37.81991088410184,1,Other
ORD000649,55.54465996560455,37.42473980935029,1,Other
ORD000651,56.02965648792747,37.50752063031813,1,Other
ORD000652,55.62190190069456,37.54315455039915,1,Other
ORD000654,55.88188711298608,37.52903044189639,1,Other
ORD000656,55.59907322050915,37.81541446033656,1,Other
ORD000660,55.81693829525337,37.51679178623091,1,Other
ORD000663,55.88243262142346,37.70054019678416,1,Other
ORD000664,55.55886435619341,37.62864063252464,1,Other
ORD000666,55.70972603811704,37.508518277667896,1,Other
ORD000668,55.67365865890765,37.65920933914371,1,Other
ORD000669,55.79097713456402,37.56404726601285,1,Other
ORD000670,55.8586468172191,37.85532346716754,1,Other
ORD000673,55.64230618739021,37.63082891859536,1,Other
ORD000675,55.95541030484532,37.642042498966966,1,Other
ORD000676,55.52998762256151,37.49562075190703,1,Other
ORD000678,55.46525527796791,37.62681668757908,1,Other
ORD000683,55.70275506763424,37.7035755559437,1,Other
ORD000684,55.93358446857924,37.52899888837885,1,Other
ORD000685,55.80712656871143,37.7066919735846,1,Other
ORD000686,55.69935316830132,37.71328581648991,1,Other
ORD000687,55.57448833350609,37.804548895108255,1,Other
ORD000688,55.96153947006716,37.55307191521291,1,Other
ORD000690,55.81481687784609,37.57582840986362,1,Other
ORD000691,55.687230531198,37.77938760100015,1,Other
ORD000694,55.91544888598703,37.60919194503923,1,Other
ORD000695,55.83900765621964,37.48902464318101,1,Other
ORD000697,55.52933021761564,37.569228802979005,1,Other
ORD000698,55.624859342618514,37.603716265124206,1,Other
ORD000699,55.9735031473425,37.73357278050043,1,Other
ORD000701,55.82312355318275,37.53924378066264,1,Other
ORD000703,55.49981943749523,37.754368634611794,1,Other
ORD000704,55.55350839909731,37.51731567097523,1,Other
ORD000705,55.69825207225748,37.51681781652276,1,Other
ORD000706,55.95414075118594,37.45330884804475,1,Other
ORD000707,56.008025276514594,37.76679100059065,1,Other
ORD000708,55.7345413555215,37.75172663373281,1,Other
ORD000709,55.577488404708674,37.69179330908173,1,Other
ORD000710,55.92151591166272,37.8586152753083,1,Other
ORD000711,55.87501296056173,37.52241925309608,1,Other
ORD000713,55.53924468748822,37.5407536780857,1,Other
ORD000717,55.57144199984066,37.50802197969641,1,Other
ORD000720,55.66578864880366,37.44676370002939,1,Other
ORD000721,55.67214477853458,37.459910896714206,1,Other
ORD000722,55.649027296501984,37.38832971866351,1,Other
ORD000724,55.53354313837342,37.78728337679165,1,Other
ORD000730,55.68314741920536,37.654999277513056,1,Other
ORD000731,55.86991035482225,37.70912132679012,1,Other
ORD000733,55.68035702949148,37.842388931893005,1,Other
ORD000735,55.527136902292135,37.59247280063539,1,Other
ORD000739,55.83275013489383,37.80937793244512,1,Other
ORD000740,55.50020127599812,37.69277527483924,1,Other
ORD000741,55.87563881341392,37.89066364557484,1,Other
ORD000742,55.80605021918218,37.7691024869122,1,Other
ORD000745,55.962762806461605,37.42698105185796,1,SVO
ORD000746,55.9862475967098,37.49251490915042,1,Other
ORD000747,55.77748380287559,37.700104020794846,1,Other
ORD000748,55.86505836725892,37.84574348926472,1,Other
ORD000750,55.9244291135038,37.54495441233474,1,Other
ORD000751,55.57238442905206,37.7091603141744,1,Other
ORD000753,55.80869684660722,37.64274107479787,1,Other
ORD000754,55.720694202646605,37.79040255738678,1,Other
ORD000755,55.75467962932114,37.410664602664255,1,Other
ORD000757,56.02536740538503,37.63371763080852,1,Other
ORD000758,55.706740292093045,37.59511995332144,1,Other
ORD000759,55.59951754488394,37.75259886599283,1,Other
ORD000760,55.84601216508318,37.88911398638043,1,Other
ORD000762,55.87044008852589,37.495908913143865,1,Other
ORD000763,55.95577526889402,37.60608687836393,1,Other
ORD000764,55.68935735755149,37.89093267691244,1,Other
ORD000766,55.918564682784734,37.469299875287966,1,Other
ORD000767,55.96311212231829,37.77857678433623,1,Other
ORD000770,55.80246096722809,37.71214924139999,1,Other
ORD000771,55.926779104608144,37.48065067423511,1,Other
ORD000775,55.76656827431768,37.714324340161774,1,Other
ORD000778,55.63791464524822,37.82535012325501,1,Other
ORD000780,55.77256496837684,37.812962322036576,1,Other
ORD000781,55.51769752162447,37.4486699476562,1,Other
ORD000783,55.83532466334692,37.379937719339736,1,Other
ORD000785,55.98104707453671,37.737768978753934,1,Other
ORD000786,56.01504509268307,37.75985507693747,1,Other
ORD000787,55.67810002019582,37.65542702627476,1,Other
ORD000788,55.5838735332358,37.6380933308641,1,Other
ORD000790,55.96127806934431,37.82143334685532,1,Other
ORD000795,55.82826872651979,37.48498713266454,1,Other
ORD000796,55.78518713221077,37.44371500763992,1,Other
ORD000797,55.58735038934739,37.712906159980896,1,Other
ORD000799,55.83858170311789,37.52730810279005,1,Other
ORD000800,55.756088216291054,37.59179870232242,1,Other
ORD000804,55.912356759940025,37.76976842761548,1,Other
ORD000805,55.96261776218782,37.40637300993243,1,SVO
ORD000813,55.97424166927355,37.5524482237921,1,Other
ORD000815,55.70674282916773,37.51308063418595,1,Other
ORD000818,55.732575565426615,37.45488144935997,1,Other
ORD000819,55.59863189732575,37.58951914687896,1,Other
ORD000821,55.80741211795063,37.87164349976032,1,Other
ORD000822,55.83890080203243,37.575604046085445,1,Other
ORD000825,55.7175456252708,37.85672471773815,1,Other
ORD000826,55.74800479050308,37.350035769318886,1,Other
ORD000827,55.542740785138,37.78516133220262,1,Other
ORD000828,55.74841306288236,37.59669433551923,1,Other
ORD000830,55.92028097207631,37.61738842768722,1,Other
ORD000831,55.50752596675855,37.60075514491373,1,Other
ORD000833,55.98782906098199,37.53333676278925,1,Other
ORD000835,55.54242520626176,37.82035858884319,1,Other
ORD000837,55.777331218300176,37.514092824998606,1,Other
ORD000838,55.53407235395687,37.43973825615562,1,Other
ORD000839,55.77613651866291,37.63830471857459,1,Other
ORD000842,55.6613663364086,37.87863353376553,1,Other
ORD000843,55.56577919164296,37.71565397801925,1,Other
ORD000845,55.91582306516103,37.47064020304994,1,Other
ORD000846,55.626023232171626,37.827713108201095,1,Other
ORD000847,56.020939404928114,37.49071706017217,1,Other
ORD000848,55.74271776172271,37.63440999831875,1,Other
ORD000849,56.01870646904568,37.62872248589805,1,Other
ORD000853,55.83182793317158,37.67998106592316,1,Other
ORD000854,55.70447161919739,37.82002895519282,1,Other
ORD000856,55.769894814336936,37.72550332411551,1,Other
ORD000857,55.65921480740689,37.51006293100765,1,Other
ORD000858,55.76120567744515,37.901078680862966,1,Other
ORD000859,55.64813306887715,37.37698861878539,1,Other
ORD000861,55.63502503345514,37.50528979966359,1,Other
ORD000863,55.834109236989,37.753465491481286,1,Other
ORD000864,55.557879641452594,37.69892465763001,1,Other
ORD000865,55.51324272902981,37.68704118020016,1,Other
ORD000866,55.86780131419513,37.64537594147229,1,Other
ORD000870,56.01809189069103,37.58209057731515,1,Other
ORD000871,55.69485656571553,37.738289977945136,1,Other
ORD000872,55.80963166985872,37.73458031956886,1,Other
ORD000873,55.88940415978796,37.682282871557085,1,Other
ORD000874,55.877089573925296,37.38492324276506,1,Other
ORD000876,55.60896783847192,37.63687328810275,1,Other
ORD000877,55.89788089033448,37.61838058825494,1,Other
ORD000879,55.87014245093019,37.77699458434188,1,Other
ORD000881,55.82557110742862,37.70912706043465,1,Other
ORD000883,55.94409707225373,37.83980154302132,1,Other
ORD000884,55.554696971466086,37.72484743823515,1,Other
ORD000887,55.915672890194216,37.818342273571886,1,Other
ORD000888,55.84953997492584,37.73248220117031,1,Other
ORD000889,55.61747028013816,37.84355342055786,1,Other
ORD000893,55.66285903189911,37.83895773511511,1,Other
ORD000895,55.52863392722644,37.540810903568,1,Other
ORD000897,55.54008237237064,37.759414481604274,1,Other
ORD000900,55.784062292173125,37.4326697552083,1,Other
ORD000903,55.519427505781984,37.59872808621994,1,Other
ORD000905,55.6362161502252,37.78422419146192,1,Other
ORD000906,55.91714326526657,37.68648431650883,1,Other
ORD000908,55.992953948794245,37.544578378708685,1,Other
ORD000909,55.68188523519832,37.48355824187195,1,Other
ORD000910,55.81804010801597,37.32915202757548,1,Other
ORD000911,55.65530876098868,37.563290163464345,1,Other
ORD000912,55.82006582746167,37.37955017058047,1,Other
ORD000915,55.4559472817895,37.6189378722392,1,Other
ORD000916,55.85838544875296,37.82470416730785,1,Other
ORD000917,55.78831099420374,37.63782850840322,1,Other
